feature,f_score,mutual_info,rf_importance
diag_1_cat_Digestive,9.287673865632152,0.0026701807497118146,0.0065144580804674555
pioglitazone,0.41229142582092115,0.0036735596509089863,0.006492489035217858
diabetesMed,53.82294168519259,0.00750620536155755,0.006202878168623557
rosiglitazone,0.20221261060108142,0.0034447822712859733,0.006147607311733174
discharge_disposition_Home_Health_Org,3.6114432701427006,0.0031064866163228455,0.006013896102656998
diag_1_cat_Diabetes,0.14165089435058145,0.004235049185171258,0.005995869871463342
diag_3_cat_Genitourinary,4.1644835251676176,0.0020426235542312376,0.005662492918454806
diag_1_cat_Injury_Poisoning,20.41272835448599,0.00471948242328768,0.005527140513273925
diag_1_cat_Symptoms,54.463651584000594,0.00493731259763619,0.0054090870678749695
diag_1_cat_Genitourinary,0.0017168133737877947,0.001785458994400857,0.005259701302694598
glimepiride,0.17553918463105617,0.0003909575180376379,0.005038963067831092
diag_3_cat_Symptoms,4.327264811921387,0.0016624120810979637,0.004956018963189734
diag_2_cat_Symptoms,0.44542977648113846,0.0020054254761958656,0.0049437586777873604
admission_type_NULL,5.722744683878175,0.006003446080582897,0.004750170316026003
diag_1_cat_Musculoskeletal,1.8342734466632917,0.004975808397606363,0.004488929218951051
admission_source_NULL,0.3260227668422133,0.004359553029230634,0.0043414452380887225
diag_3_cat_Digestive,1.7262019386855643,0.002141925634789432,0.004234403218989646
diag_3_cat_Supplementary,10.050381944501634,0.002282873545407016,0.004218522450418166
diag_2_cat_Digestive,1.2047439643072122,0.0021315252337319457,0.003984766083415182
diag_2_cat_Skin,19.694767932206254,0.0007580574802750206,0.003918425920065024
diag_1_cat_Neoplasms,0.02167102655335081,0.001413115105311613,0.003840253600306289
diag_3_cat_Mental,0.5353246551776174,0.0017800377752523744,0.0036935118577962694
admission_type_Not_Available,0.7149879548963413,0.003051992668389625,0.0035755522437802677
diag_3_cat_Blood,0.2779281131024781,0.0005576292251656678,0.0034736520175362396
diag_2_cat_Blood,0.06777983677975821,0.002238303913092432,0.0034371335522181815
diag_1_cat_Endocrine_Metabolic,0.0214078560158911,0.0021875832437716625,0.003310781269019995
discharge_disposition_Other_Inpatient,152.91177613587035,0.0014725893241809285,0.0032237397109425563
diag_2_cat_Neoplasms,31.384257927489372,0.002506218624479528,0.0031996490470217564
admission_source_Transfer_Hospital,0.6293290342053931,0.0028937916600408897,0.003193342694927362
diag_1_cat_Infectious,1.0154553885789162,0.0025568855196183016,0.0031727490263587827
diag_1_cat_Skin,2.001957392117985,0.0017123751743934879,0.0030802838230068845
diag_2_cat_Injury_Poisoning,2.0825053589180706,0.001061108227557117,0.003026615587843029
race_Unknown,6.3678404529318895,0.0034046593204704045,0.0030119817339050842
discharge_disposition_Short_Term_Hospital,44.01803290945771,0.0027688186351400024,0.0029973914340886442
discharge_disposition_Not_Applicable,4.260654575790265,0.0024853776504505376,0.0029653353251894547
diag_2_cat_Mental,1.8823929438431177,0.00265715455719695,0.002931283394882804
diag_3_cat_Skin,11.9152425193214,0.0016286322377174756,0.002901705342566597
diag_1_cat_Mental,5.582117277730418,0.0008760254774287102,0.0027484687853719697
diag_3_cat_Nervous_System,5.332524874185034,0.0002527651662713737,0.002589045375655671
